File_ID,Subject_ID,Exercise,Dataset_Source,File_Type,File_Path,FPS,Resolution,Duration_sec,Frame_Count,Camera_View,Quality,Selected,Pose_Status,Notes
SQ_1886_051,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000051.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_052,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000052.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_053,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000053.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_054,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000054.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_055,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000055.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_056,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000056.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_057,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000057.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_058,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000058.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_059,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000059.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_060,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000060.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_061,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000061.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_062,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000062.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_063,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000063.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_064,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000064.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_065,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000065.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_066,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000066.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_067,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000067.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_068,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000068.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_069,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000069.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_070,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000070.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_071,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000071.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_072,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000072.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_073,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000073.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_074,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000074.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_075,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000075.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_076,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000076.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_077,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000077.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_078,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000078.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_079,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000079.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_080,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000080.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_081,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000081.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_082,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000082.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_083,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000083.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_084,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000084.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_085,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000085.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_086,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000086.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_087,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000087.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_088,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000088.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_089,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000089.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_090,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000090.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_091,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000091.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_092,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000092.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_093,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000093.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_094,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000094.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_095,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000095.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_096,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000096.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_097,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000097.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_098,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000098.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_099,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000099.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_100,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000100.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_101,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000101.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_102,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000102.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_103,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000103.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_104,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000104.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_105,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000105.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_106,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000106.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_107,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000107.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_108,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000108.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_109,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000109.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_110,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000110.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_111,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000111.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_112,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000112.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_113,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000113.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_114,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000114.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_115,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000115.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_116,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000116.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_117,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000117.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_001,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000001.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_002,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000002.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_003,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000003.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_004,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000004.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_005,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000005.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_006,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000006.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_007,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000007.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_008,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000008.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_009,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000009.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_010,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000010.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_011,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000011.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_012,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000012.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_013,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000013.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_014,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000014.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_015,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000015.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_016,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000016.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_017,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000017.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_018,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000018.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_019,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000019.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_020,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000020.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_021,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000021.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_022,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000022.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_023,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000023.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_024,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000024.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_025,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000025.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_026,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000026.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_027,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000027.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_028,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000028.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_029,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000029.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_030,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000030.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_031,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000031.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_032,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000032.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_033,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000033.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_034,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000034.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_035,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000035.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_036,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000036.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_037,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000037.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_038,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000038.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_039,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000039.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_040,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000040.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_041,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000041.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_042,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000042.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_043,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000043.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_044,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000044.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_045,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000045.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_046,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000046.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_047,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000047.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_048,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000048.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_049,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000049.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_050,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000050.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_051,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000051.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_052,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000052.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_053,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000053.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_054,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000054.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_055,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000055.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_056,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000056.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1887_057,1887,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1887/000057.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_001,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000001.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_002,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000002.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_003,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000003.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_004,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000004.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_005,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000005.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_006,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000006.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_007,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000007.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_008,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000008.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_009,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000009.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_010,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000010.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_011,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000011.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_012,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000012.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_013,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000013.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_014,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000014.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_015,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000015.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_016,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000016.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_017,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000017.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_018,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000018.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_019,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000019.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_020,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000020.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_021,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000021.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_022,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000022.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_023,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000023.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_024,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000024.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1888_025,1888,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1888/000025.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
